station,name,date,latitude,longitude,elevation,precipitation
CA003031092,CALGARY INTL A,2016-01-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-01-30,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-01-31,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-08,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-11,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-14,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-17,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-19,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-02-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-22,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-23,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-24,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-25,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-27,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-02-28,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-02-29,51.1167,-114.0167,1084.0,1.6
CA003031092,CALGARY INTL A,2016-03-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-02,51.1167,-114.0167,1084.0,0.5
CA003031092,CALGARY INTL A,2016-03-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-08,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-11,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-14,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-03-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-17,51.1167,-114.0167,1084.0,1.3
CA003031092,CALGARY INTL A,2016-03-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-22,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-23,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-24,51.1167,-114.0167,1084.0,0.6
CA003031092,CALGARY INTL A,2016-03-25,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-27,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-28,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-03-30,51.1167,-114.0167,1084.0,0.6
CA003031092,CALGARY INTL A,2016-03-31,51.1167,-114.0167,1084.0,1.2
CA003031092,CALGARY INTL A,2016-04-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-05,51.1167,-114.0167,1084.0,0.6
CA003031092,CALGARY INTL A,2016-04-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-08,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-11,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-14,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-17,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-22,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-23,51.1167,-114.0167,1084.0,1.0
CA003031092,CALGARY INTL A,2016-04-24,51.1167,-114.0167,1084.0,0.6
CA003031092,CALGARY INTL A,2016-04-25,51.1167,-114.0167,1084.0,1.8
CA003031092,CALGARY INTL A,2016-04-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-27,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-28,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-04-30,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-05,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-05-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-08,51.1167,-114.0167,1084.0,1.6
CA003031092,CALGARY INTL A,2016-05-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-11,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-12,51.1167,-114.0167,1084.0,6.1
CA003031092,CALGARY INTL A,2016-05-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-14,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-17,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-18,51.1167,-114.0167,1084.0,0.6
CA003031092,CALGARY INTL A,2016-05-19,51.1167,-114.0167,1084.0,7.2
CA003031092,CALGARY INTL A,2016-05-20,51.1167,-114.0167,1084.0,2.5
CA003031092,CALGARY INTL A,2016-05-21,51.1167,-114.0167,1084.0,10.1
CA003031092,CALGARY INTL A,2016-05-22,51.1167,-114.0167,1084.0,17.2
CA003031092,CALGARY INTL A,2016-05-23,51.1167,-114.0167,1084.0,2.0
CA003031092,CALGARY INTL A,2016-05-24,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-05-25,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-05-26,51.1167,-114.0167,1084.0,0.8
CA003031092,CALGARY INTL A,2016-05-27,51.1167,-114.0167,1084.0,8.4
CA003031092,CALGARY INTL A,2016-05-28,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-05-29,51.1167,-114.0167,1084.0,6.2
CA003031092,CALGARY INTL A,2016-05-30,51.1167,-114.0167,1084.0,4.2
CA003031092,CALGARY INTL A,2016-05-31,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-06-01,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-06-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-08,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-06-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-10,51.1167,-114.0167,1084.0,4.4
CA003031092,CALGARY INTL A,2016-06-11,51.1167,-114.0167,1084.0,2.4
CA003031092,CALGARY INTL A,2016-06-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-14,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-06-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-17,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-19,51.1167,-114.0167,1084.0,5.2
CA003031092,CALGARY INTL A,2016-06-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-21,51.1167,-114.0167,1084.0,0.8
CA003031092,CALGARY INTL A,2016-06-22,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-06-23,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-24,51.1167,-114.0167,1084.0,22.2
CA003031092,CALGARY INTL A,2016-06-25,51.1167,-114.0167,1084.0,7.4
CA003031092,CALGARY INTL A,2016-06-26,51.1167,-114.0167,1084.0,2.8
CA003031092,CALGARY INTL A,2016-06-27,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-28,51.1167,-114.0167,1084.0,2.6
CA003031092,CALGARY INTL A,2016-06-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-06-30,51.1167,-114.0167,1084.0,13.0
CA003031092,CALGARY INTL A,2016-07-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-04,51.1167,-114.0167,1084.0,6.8
CA003031092,CALGARY INTL A,2016-07-05,51.1167,-114.0167,1084.0,6.4
CA003031092,CALGARY INTL A,2016-07-06,51.1167,-114.0167,1084.0,0.5
CA003031092,CALGARY INTL A,2016-07-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-08,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-09,51.1167,-114.0167,1084.0,7.2
CA003031092,CALGARY INTL A,2016-07-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-11,51.1167,-114.0167,1084.0,18.9
CA003031092,CALGARY INTL A,2016-07-12,51.1167,-114.0167,1084.0,2.6
CA003031092,CALGARY INTL A,2016-07-13,51.1167,-114.0167,1084.0,6.2
CA003031092,CALGARY INTL A,2016-07-14,51.1167,-114.0167,1084.0,17.2
CA003031092,CALGARY INTL A,2016-07-15,51.1167,-114.0167,1084.0,37.9
CA003031092,CALGARY INTL A,2016-07-16,51.1167,-114.0167,1084.0,3.6
CA003031092,CALGARY INTL A,2016-07-17,51.1167,-114.0167,1084.0,11.6
CA003031092,CALGARY INTL A,2016-07-18,51.1167,-114.0167,1084.0,5.2
CA003031092,CALGARY INTL A,2016-07-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-22,51.1167,-114.0167,1084.0,4.0
CA003031092,CALGARY INTL A,2016-07-23,51.1167,-114.0167,1084.0,0.8
CA003031092,CALGARY INTL A,2016-07-24,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-25,51.1167,-114.0167,1084.0,8.4
CA003031092,CALGARY INTL A,2016-07-26,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-07-27,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-07-28,51.1167,-114.0167,1084.0,15.2
CA003031092,CALGARY INTL A,2016-07-29,51.1167,-114.0167,1084.0,15.2
CA003031092,CALGARY INTL A,2016-07-30,51.1167,-114.0167,1084.0,27.0
CA003031092,CALGARY INTL A,2016-07-31,51.1167,-114.0167,1084.0,11.2
CA003031092,CALGARY INTL A,2016-08-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-02,51.1167,-114.0167,1084.0,7.8
CA003031092,CALGARY INTL A,2016-08-03,51.1167,-114.0167,1084.0,17.7
CA003031092,CALGARY INTL A,2016-08-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-06,51.1167,-114.0167,1084.0,29.2
CA003031092,CALGARY INTL A,2016-08-07,51.1167,-114.0167,1084.0,4.4
CA003031092,CALGARY INTL A,2016-08-08,51.1167,-114.0167,1084.0,0.8
CA003031092,CALGARY INTL A,2016-08-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-10,51.1167,-114.0167,1084.0,4.1
CA003031092,CALGARY INTL A,2016-08-11,51.1167,-114.0167,1084.0,5.7
CA003031092,CALGARY INTL A,2016-08-12,51.1167,-114.0167,1084.0,0.6
CA003031092,CALGARY INTL A,2016-08-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-14,51.1167,-114.0167,1084.0,4.9
CA003031092,CALGARY INTL A,2016-08-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-18,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-08-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-22,51.1167,-114.0167,1084.0,4.2
CA003031092,CALGARY INTL A,2016-08-23,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-24,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-25,51.1167,-114.0167,1084.0,2.0
CA003031092,CALGARY INTL A,2016-08-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-27,51.1167,-114.0167,1084.0,1.6
CA003031092,CALGARY INTL A,2016-08-28,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-30,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-08-31,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-02,51.1167,-114.0167,1084.0,3.0
CA003031092,CALGARY INTL A,2016-09-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-04,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-09-05,51.1167,-114.0167,1084.0,4.0
CA003031092,CALGARY INTL A,2016-09-06,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-09-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-08,51.1167,-114.0167,1084.0,3.3
CA003031092,CALGARY INTL A,2016-09-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-11,51.1167,-114.0167,1084.0,10.2
CA003031092,CALGARY INTL A,2016-09-12,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-09-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-14,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-15,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-17,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-20,51.1167,-114.0167,1084.0,0.9
CA003031092,CALGARY INTL A,2016-09-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-22,51.1167,-114.0167,1084.0,2.9
CA003031092,CALGARY INTL A,2016-09-23,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-09-24,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-09-25,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-27,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-28,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-09-30,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-01,51.1167,-114.0167,1084.0,5.4
CA003031092,CALGARY INTL A,2016-10-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-07,51.1167,-114.0167,1084.0,3.8
CA003031092,CALGARY INTL A,2016-10-08,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-10-09,51.1167,-114.0167,1084.0,2.8
CA003031092,CALGARY INTL A,2016-10-10,51.1167,-114.0167,1084.0,3.2
CA003031092,CALGARY INTL A,2016-10-11,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-10-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-14,51.1167,-114.0167,1084.0,3.0
CA003031092,CALGARY INTL A,2016-10-15,51.1167,-114.0167,1084.0,1.0
CA003031092,CALGARY INTL A,2016-10-17,51.1167,-114.0167,1084.0,1.0
CA003031092,CALGARY INTL A,2016-10-18,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-10-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-22,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-23,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-24,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-25,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-27,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-10-28,51.1167,-114.0167,1084.0,6.2
CA003031092,CALGARY INTL A,2016-10-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-30,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-10-31,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-11-01,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-04,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-08,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-09,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-10,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-11,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-14,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-15,51.1167,-114.0167,1084.0,1.8
CA003031092,CALGARY INTL A,2016-11-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-17,51.1167,-114.0167,1084.0,0.7
CA003031092,CALGARY INTL A,2016-11-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-21,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-22,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-23,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-24,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-25,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-26,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-27,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-28,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-29,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-11-30,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-12-01,51.1167,-114.0167,1084.0,1.6
CA003031092,CALGARY INTL A,2016-12-02,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-03,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-04,51.1167,-114.0167,1084.0,4.0
CA003031092,CALGARY INTL A,2016-12-05,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-06,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-07,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-08,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-09,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-12-11,51.1167,-114.0167,1084.0,0.2
CA003031092,CALGARY INTL A,2016-12-12,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-13,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-14,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-15,51.1167,-114.0167,1084.0,0.4
CA003031092,CALGARY INTL A,2016-12-16,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-17,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-18,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-19,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-20,51.1167,-114.0167,1084.0,0.0
CA003031092,CALGARY INTL A,2016-12-21,51.1167,-114.0167,1084.0,0.0
